candidate,n_lines,lines,mean_score_pct,best_rank,mean_response_cosine,anchor_class_mode,anchor_class_consistency,anchors,mean_delta_E_N,any_tox_essential,all_tox_essential,recurrence_note
PTBP1,1,jurkat,0.4848156182212581,476,0.2529,Other cytosolic protein,1.0,RPS20,,False,False,non_essential(safety-pass)
ROMO1,1,k562,0.4833916083916084,246,,,,NDUFA6,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
CDC73,1,rpe1,0.4785553047404063,463,0.5962,Enzyme; Aminoacyltransferase,1.0,RBX1,-0.04,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
STARD7,1,jurkat,0.4728850325379609,487,0.3101,,,NDUFA11,,False,False,non_essential(safety-pass)
INF2,1,jurkat,0.4685466377440347,491,0.1772,Epigenetic regulator; Eraser; Histone deacetylase; HDAC class IIa,1.0,HDAC7,,False,False,non_essential(safety-pass)
GEMIN7,1,jurkat,0.4674620390455531,492,0.4085,Other cytosolic protein,1.0,RPS12,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
NFS1,1,hepg2,0.4636591478696741,471,0.5149,Enzyme; Oxidoreductase,1.0,NDUFAB1,0.871,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
NOL9,1,jurkat,0.4620390455531453,497,0.7368,Other cytosolic protein,1.0,RPL26,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ZW10,1,rpe1,0.4582392776523702,481,0.6195,Enzyme; Aminoacyltransferase,1.0,RBX1,2.391,False,False,non_essential(safety-pass)
ATP6AP2,1,rpe1,0.4525959367945824,486,0.6566,Other cytosolic protein,1.0,RPL26,-0.468,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
MAGOH,1,jurkat,0.4522776572668113,506,0.2286,Other cytosolic protein,1.0,RPS24,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
HMBOX1,1,jurkat,0.4511930585683297,507,0.4253,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,1.0,MTOR,,False,False,non_essential(safety-pass)
CTR9,1,rpe1,0.4480812641083521,490,0.5447,Enzyme; Aminoacyltransferase,1.0,RBX1,0.063,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
PHF10,1,rpe1,0.445823927765237,492,0.5527,Other cytosolic protein,1.0,RPS13,-0.099,False,False,non_essential(safety-pass)
CYFIP1,1,jurkat,0.4441431670281995,513,-0.0166,Enzyme; Kinase; Protein Kinase; TK protein kinase group; Tyrosine protein kinase Fak family,1.0,PTK2,,False,False,non_essential(safety-pass)
TSEN34,1,jurkat,0.4425162689804772,515,0.1935,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,1.0,MTOR,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
RAB18,1,rpe1,0.4401805869074492,497,0.6417,Enzyme; Transferase,1.0,POLD1,0.073,False,False,non_essential(safety-pass)
COASY,1,hepg2,0.4398496240601504,287,-0.0038,Enzyme; Transferase,1.0,FDPS,0.298,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
SUGP1,1,jurkat,0.4381778741865509,519,0.3029,Enzyme; Oxidoreductase,1.0,NDUFAB1,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
POLR3E,1,hepg2,0.43734335839599,289,0.0729,Enzyme,1.0,UMPS,0.146,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
EEF1B2,1,rpe1,0.4334085778781038,503,0.3473,Other cytosolic protein,1.0,RPL15,-1.205,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
PSMD9,1,jurkat,0.4213665943600868,535,0.0076,Unclassified protein,1.0,ADRM1,,False,False,non_essential(safety-pass)
MON1A,1,jurkat,0.4191973969631236,536,0.1859,Enzyme; Isomerase,1.0,TOP1,,False,False,non_essential(safety-pass)
ATP6V1E1,1,rpe1,0.4119638826185101,522,0.5301,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,1.0,MTOR,-0.568,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
COX5B,1,k562,0.4020979020979021,287,,Enzyme; Kinase,1.0,MTOR,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
RTF1,1,k562,0.3951048951048951,292,,Enzyme; Kinase,1.0,MTOR,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
SPC25,1,k562,0.3933566433566433,497,,Other cytosolic protein,1.0,RPL27A,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
MRPL2,1,k562,0.3916083916083916,293,,Enzyme; Oxidoreductase,1.0,NDUFB10,,False,False,non_essential(safety-pass)
STT3B,1,jurkat,0.3915401301518438,562,0.087,Other cytosolic protein,1.0,RPL23A,,False,False,non_essential(safety-pass)
ZMAT2,1,k562,0.3881118881118881,296,,Enzyme; Transferase,1.0,FNTA,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ZNHIT2,1,rpe1,0.3876975169300226,544,0.8485,Epigenetic regulator; Eraser; Histone deacetylase; HDAC class IIa,1.0,HDAC7,-0.645,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
SPOUT1,1,jurkat,0.3850325379609544,568,0.6858,Other cytosolic protein,1.0,RPL26,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ATP6V1F,1,rpe1,0.3848758465011286,546,0.5095,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,1.0,MTOR,0.584,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
TRRAP,1,jurkat,0.3796095444685466,573,0.3693,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,1.0,MTOR,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
TUBGCP2,1,rpe1,0.3752821670428894,554,0.9199,Enzyme,1.0,POLD2,1.853,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
RAE1,1,hepg2,0.3671679197994987,517,0.6766,Unclassified protein,1.0,XPO1,0.083,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
HNRNPH1,1,hepg2,0.3646616541353383,519,0.1423,Other cytosolic protein,1.0,RPL4,-1.819,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
DR1,1,jurkat,0.3611713665943601,590,0.1803,Epigenetic regulator; Writer; DNA methyltransferase,1.0,DNMT1,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
CBX1,1,hepg2,0.3590225563909774,312,0.0605,NOT_FOUND,1.0,E2F6,0.074,False,False,non_essential(safety-pass)
CHMP4B,1,k562,0.3583916083916084,311,,Enzyme; Protease,1.0,PSMB2,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
PCNX3,1,hepg2,0.3558897243107769,524,0.2074,NOT_FOUND,1.0,CCDC6,0.709,False,False,non_essential(safety-pass)
NUP107,1,rpe1,0.3549661399548532,572,0.8818,Enzyme,1.0,POLD3,2.802,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
KCMF1,1,rpe1,0.3532731376975169,574,0.6205,Other cytosolic protein,1.0,RPL28,-1.203,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
PDHA1,1,hepg2,0.3521303258145363,526,0.0797,Enzyme; Oxidoreductase,1.0,NDUFS3,0.627,False,False,non_essential(safety-pass)
RBM15,1,hepg2,0.3508771929824561,527,0.2102,NOT_FOUND,1.0,CCDC6,1.673,False,False,non_essential(safety-pass)
H3F3A,1,hepg2,0.3496240601503759,528,0.2896,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family,1.0,ATR,0.028,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
DCTN5,1,jurkat,0.3459869848156182,604,0.0694,Enzyme; Oxidoreductase,1.0,NDUFAB1,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
TLCD1,1,rpe1,0.345372460496614,581,0.4718,Enzyme; Oxidoreductase,1.0,NDUFB10,0.232,False,False,non_essential(safety-pass)
NFRKB,1,jurkat,0.3416485900216919,608,0.0933,Unclassified protein,1.0,ADRM1,,False,False,non_essential(safety-pass)
YKT6,1,rpe1,0.3397291196388262,586,0.7797,Other cytosolic protein,1.0,RPL26,-0.497,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
GARS,1,rpe1,0.3386004514672686,587,0.5499,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,1.0,MTOR,0.507,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
TOR2A,1,jurkat,0.3383947939262473,611,0.173,Enzyme; Isomerase,1.0,TOP1,,False,False,non_essential(safety-pass)
RPN2,1,rpe1,0.3318284424379232,593,0.0743,Unclassified protein,1.0,ADRM1,-1.107,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
SNRNP25,1,rpe1,0.3295711060948081,594,0.7729,Epigenetic regulator; Eraser; Histone deacetylase; HDAC class IIa,1.0,HDAC7,-0.582,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
MED4,1,hepg2,0.3270676691729323,542,0.6924,Enzyme; Transferase,1.0,POLA1,-2.695,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
TOE1,1,rpe1,0.3216704288939052,602,0.5067,Epigenetic regulator; Eraser; Histone deacetylase; HDAC class IIa,1.0,HDAC7,-3.182,False,False,non_essential(safety-pass)
ATL2,1,rpe1,0.3171557562076749,606,0.4582,Other cytosolic protein,1.0,RPS13,-0.238,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
PPP1CB,1,jurkat,0.316702819956616,630,-0.0172,Enzyme; Kinase; Protein Kinase; TK protein kinase group; Tyrosine protein kinase Fak family,1.0,PTK2,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
TLN1,1,jurkat,0.316702819956616,631,-0.0331,Enzyme; Kinase; Protein Kinase; TK protein kinase group; Tyrosine protein kinase Fak family,1.0,PTK2,,False,False,non_essential(safety-pass)
MED22,1,jurkat,0.3123644251626898,635,0.7655,Other cytosolic protein,1.0,RPL10A,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
XRCC6,1,hepg2,0.3095238095238095,555,0.6026,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family,1.0,ATR,0.638,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
COX11,1,k562,0.3094405594405594,348,,Enzyme; Kinase,1.0,MTOR,,False,False,non_essential(safety-pass)
ING3,1,jurkat,0.3063991323210412,640,0.2463,Enzyme; Kinase; Protein Kinase; TK protein kinase group; Tyrosine protein kinase JakA family,1.0,TYK2,,False,False,non_essential(safety-pass)
MRPL15,1,jurkat,0.3036876355748373,643,0.5041,Enzyme; Oxidoreductase,1.0,NDUFAB1,,False,False,non_essential(safety-pass)
ARIH1,1,jurkat,0.3004338394793926,646,0.6392,Other cytosolic protein,1.0,RPL10,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
MRPL28,1,rpe1,0.2985327313769751,622,0.0303,Other cytosolic protein,1.0,RPS8,-1.91,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
SP2,1,rpe1,0.2945823927765237,626,0.572,Enzyme,1.0,POLD2,1.889,False,False,non_essential(safety-pass)
SNF8,1,jurkat,0.289587852494577,656,0.2532,Epigenetic regulator; Writer; DNA methyltransferase,1.0,DNMT1,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
USPL1,1,rpe1,0.2866817155756208,633,0.7312,Epigenetic regulator; Eraser; Histone deacetylase; HDAC class IIa,1.0,HDAC7,-0.234,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ALG14,1,rpe1,0.2799097065462754,639,0.4345,NOT_FOUND,1.0,RPL39,-0.759,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
PFDN6,1,hepg2,0.2738095238095238,581,0.0258,Unclassified protein,1.0,PSMA3,-1.42,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
HEXIM1,1,rpe1,0.2725733634311512,646,0.2183,Other cytosolic protein,1.0,RPL8,-1.123,False,False,non_essential(safety-pass)
POLR2M,1,rpe1,0.2708803611738149,647,0.4732,Other cytosolic protein,1.0,RPL15,-2.538,False,False,non_essential(safety-pass)
SMG9,1,jurkat,0.2706073752711497,673,0.22,,,NDUFA3,,False,False,non_essential(safety-pass)
SCFD1,1,rpe1,0.2674943566591422,650,0.7841,Other cytosolic protein,1.0,RPL10A,-1.152,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
TIGD1,1,jurkat,0.267353579175705,677,0.1258,Enzyme; Kinase; Protein Kinase; TK protein kinase group; Tyrosine protein kinase JakA family,1.0,TYK2,,False,False,non_essential(safety-pass)
SARNP,1,rpe1,0.2663656884875846,651,0.1744,Other cytosolic protein,1.0,BCR,-0.32,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
RPRD1B,1,rpe1,0.2629796839729119,654,0.4967,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,1.0,MTOR,0.562,False,False,non_essential(safety-pass)
AC118549.1,1,jurkat,0.259761388286334,684,0.3492,Enzyme; Isomerase,1.0,TOP1,,False,False,non_essential(safety-pass)
GTF3C1,1,hepg2,0.2593984962406015,592,0.0157,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,1.0,MTOR,-1.235,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ADAT2,1,jurkat,0.2570498915401301,686,0.0729,,,CCDC6,,False,False,non_essential(safety-pass)
ZNF292,1,rpe1,0.2562076749435666,660,0.5424,Enzyme,1.0,POLD2,2.447,False,False,non_essential(safety-pass)
PSAT1,1,rpe1,0.255079006772009,661,0.0871,Other cytosolic protein,1.0,RPL35,-1.809,False,False,non_essential(safety-pass)
SDE2,1,k562,0.2517482517482518,385,,Enzyme; Transferase,1.0,FNTA,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
VPS72,1,jurkat,0.2494577006507592,693,0.0898,Enzyme; Kinase; Protein Kinase; TK protein kinase group; Tyrosine protein kinase JakA family,1.0,TYK2,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
TPI1,1,jurkat,0.2478308026030369,694,0.326,Enzyme; Oxidoreductase,1.0,NDUFAB1,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
UPF3A,1,jurkat,0.2478308026030369,695,0.2393,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,1.0,MTOR,,False,False,non_essential(safety-pass)
MED28,1,k562,0.2465034965034965,389,,,,POLE,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
NUDT15,1,hepg2,0.2418546365914786,606,0.1344,NOT_FOUND,1.0,CCDC6,0.852,False,False,non_essential(safety-pass)
SKA1,1,jurkat,0.2396963123644251,702,0.1151,Other cytosolic protein,1.0,BCR,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
WDR44,1,rpe1,0.2387133182844243,676,0.526,Enzyme; Kinase; Protein Kinase; CMGC protein kinase group; CMGC protein kinase GSK family,1.0,GSK3B,2.227,False,False,non_essential(safety-pass)
ZC3H13,1,jurkat,0.237527114967462,704,0.382,,,SEM1,,False,False,non_essential(safety-pass)
NCAPG2,1,k562,0.2316433566433566,397,,Enzyme; Oxidoreductase,1.0,NDUFB8,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
WDFY3,1,hepg2,0.2299498746867168,616,0.0768,Other cytosolic protein,1.0,RPS27,-1.561,False,False,non_essential(safety-pass)
UPF1,1,rpe1,0.22686230248307,686,0.376,Other cytosolic protein,1.0,RPS6,-2.639,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ACTR10,1,jurkat,0.2266811279826464,714,0.2301,Enzyme; Kinase; Protein Kinase; TK protein kinase group; Tyrosine protein kinase JakA family,1.0,TYK2,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
POLR3H,1,jurkat,0.2049891540130151,734,0.2781,Other cytosolic protein,1.0,RPS24,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
PPP1R12A,1,rpe1,0.2031602708803611,707,0.7529,Enzyme,1.0,POLD2,0.076,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
C19orf53,1,hepg2,0.2017543859649122,638,0.4185,Unclassified protein,1.0,XPO1,-1.181,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
METTL17,1,rpe1,0.1997742663656884,710,-0.1159,Other cytosolic protein,1.0,RPS13,-3.477,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
DICER1,1,k562,0.1975524475524475,414,,Enzyme,1.0,PSMD13,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
POLR2H,1,k562,0.1835664335664335,427,,,,POLE,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
DAD1,1,rpe1,0.1811512415349887,727,0.6095,Other cytosolic protein,1.0,RPL26,-0.284,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
NUTF2,1,rpe1,0.1811512415349887,726,0.7888,NOT_FOUND,1.0,PRIM1,2.624,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
GBF1,1,rpe1,0.1783295711060948,729,0.669,NOT_FOUND,1.0,PRIM1,2.794,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ANLN,1,k562,0.1643356643356643,440,,Enzyme; Kinase,1.0,MTOR,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
PPIL1,1,rpe1,0.1534988713318284,751,0.38,NOT_FOUND,1.0,SEM1,1.399,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
LEO1,1,jurkat,0.1431670281995661,791,0.0209,Enzyme; Aminoacyltransferase,1.0,RBX1,,False,False,non_essential(safety-pass)
PRPF3,1,hepg2,0.1303258145363408,695,0.6729,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family,1.0,ATR,-0.206,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
TSPYL5,1,jurkat,0.1268980477223427,806,0.1306,Transporter; Primary active transporter; P-type ATPase; Sodium potassium ATPase,1.0,ATP1A1,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ICE1,1,hepg2,0.1265664160401002,698,0.6773,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family,1.0,ATR,-0.994,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
SGPP1,1,rpe1,0.1241534988713318,777,0.3509,Other cytosolic protein,1.0,RPL26,-3.918,False,False,non_essential(safety-pass)
SETX,1,jurkat,0.1182212581344902,814,0.0013,Enzyme; Isomerase,1.0,TOP1,,False,False,non_essential(safety-pass)
CCDC174,1,hepg2,0.1171679197994987,705,0.4751,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family,1.0,ATR,-1.375,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
